,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
40_1723187417441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231869971391.png,C,A,D,A,E,D,B,E,D,C,C,A,D,C,C,C,B,E,B,E,C,C,B,D,E,B,C,D,E,A,D,D,B,A,C,B,A,D,E,C,B,A,D,B,C,D,D,A,A,D,C,C,C,C,D,C,E,C,C,C,B,B,A,A,B,C,A,C,A,A,A,D
40_17231870151391.png,C,C,D,D,A,D,C,E,C,B,C,A,C,C,C,D,A,A,D,E,C,C,A,C,A,C,C,D,B,C,D,D,D,B,B,B,A,D,D,C,E,A,D,A,C,A,B,B,B,B,C,C,C,D,D,C,C,B,C,C,B,B,A,B,B,D,B,C,A,B,B,C
40_1723179947561.png,C,E,B,*,*,D,D,E,D,#,E,D,D,B,C,B,A,B,C,C,E,C,A,A,#,#,#,#,C,C,B,A,B,C,E,A,A,D,D,B,D,B,C,C,B,C,A,C,B,B,B,C,C,D,C,C,A,D,C,C,C,B,A,C,A,D,A,C,B,A,D,B
40_17231910197631.png,E,D,*,B,E,A,A,A,D,D,D,C,C,A,A,B,D,D,B,D,C,C,A,A,C,A,D,E,C,C,B,C,B,A,E,E,B,D,E,D,A,D,A,C,B,A,D,B,D,A,A,B,B,B,B,B,E,C,D,B,B,A,B,C,A,B,C,C,B,B,D,A
40_17231863491391.png,C,A,A,C,A,D,D,A,C,E,B,A,E,D,C,E,C,B,E,E,C,A,C,D,B,C,C,E,E,D,D,D,E,C,A,B,D,C,E,C,B,A,D,B,C,C,B,C,A,A,C,D,C,A,A,A,B,B,A,C,C,B,D,A,B,B,A,C,A,A,C,A
40_17231813011111.png,B,D,C,C,B,C,D,A,C,A,E,B,A,D,D,B,E,C,D,D,C,C,C,C,A,E,D,E,A,D,A,B,C,B,E,D,C,D,D,C,B,B,C,D,D,B,B,B,C,D,A,C,B,D,B,B,A,B,A,C,A,A,B,C,A,D,B,A,A,B,C,D
40_17231812311111.png,D,D,C,C,E,A,E,D,C,C,A,C,D,D,D,B,B,B,D,C,B,C,C,D,D,E,C,E,A,B,A,B,E,E,B,C,D,B,E,E,D,B,D,D,A,A,C,E,A,D,A,A,A,C,B,A,C,A,A,B,A,A,B,D,C,C,B,B,B,B,A,A
40_17231813131111.png,A,D,C,C,B,C,E,A,D,A,E,C,D,D,D,B,A,D,C,C,C,C,C,D,A,E,A,E,E,D,A,B,C,B,D,B,C,D,D,A,B,B,D,C,D,A,B,A,D,D,A,C,B,B,A,D,A,C,A,C,A,A,D,C,E,C,D,A,C,D,B,D
40_17231826291431.png,A,D,C,C,C,A,C,B,D,E,C,D,B,C,C,D,B,C,D,B,D,D,C,D,A,E,A,C,A,C,D,D,A,D,C,B,E,E,D,A,C,A,D,D,A,C,D,C,B,B,A,B,B,D,D,C,E,B,A,D,B,A,D,E,B,A,D,B,C,B,D,D
40_17231870611391.png,D,*,B,B,B,E,B,B,D,D,D,A,E,B,B,D,A,B,C,C,E,B,C,E,B,D,C,E,B,B,E,A,A,D,E,B,A,E,C,C,A,A,D,#,C,D,D,C,A,A,C,C,C,B,D,C,C,A,C,C,B,A,C,B,B,C,A,A,A,A,C,B
40_1723187416441.png,D,E,C,D,C,C,D,A,B,E,B,D,D,C,B,E,A,C,E,C,D,C,E,B,D,E,E,D,B,B,B,A,E,E,C,E,B,A,E,D,C,B,D,B,A,A,C,A,C,D,A,C,A,D,A,B,A,B,A,C,A,D,A,D,A,E,C,A,C,B,A,B
40_17231821421311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723188545441.png,D,E,B,D,C,B,D,A,A,D,D,D,D,C,E,D,A,C,E,E,D,E,E,A,D,C,C,A,D,B,B,C,E,E,C,A,B,A,A,B,C,A,D,*,A,D,B,B,A,D,A,C,A,A,D,A,A,B,A,C,A,A,B,C,D,A,B,A,A,A,A,D
40_1723179915561.png,C,E,B,C,B,C,D,E,E,C,C,E,C,B,C,B,E,B,A,A,A,C,A,A,D,D,B,D,C,C,A,A,C,C,C,A,B,D,A,A,B,B,C,C,B,C,A,C,D,D,B,C,A,D,B,#,A,D,C,C,C,B,A,C,B,D,A,C,B,A,B,B
40_17231821461311.png,C,E,E,D,A,D,B,C,C,B,A,C,B,A,A,A,C,A,C,D,A,E,D,A,E,C,D,B,D,C,A,B,A,E,C,B,E,D,B,B,B,D,C,D,C,B,D,C,B,C,B,C,A,A,B,C,C,A,C,B,A,C,C,B,C,D,A,C,A,A,B,B
40_1723186376561.png,C,E,C,C,C,A,B,C,B,#,D,D,E,B,C,B,C,B,C,A,C,E,C,A,C,C,C,B,C,D,B,D,B,C,C,C,C,C,C,B,E,B,C,C,C,C,C,C,C,C,B,C,A,A,B,C,A,C,D,C,C,C,C,C,C,A,A,C,B,A,C,C
40_1723182840521.png,D,B,B,D,A,E,A,D,E,D,D,A,D,E,C,E,B,A,E,B,B,C,B,C,E,D,C,A,C,D,D,B,E,C,E,C,B,D,C,A,E,A,D,B,B,A,B,B,D,B,C,C,B,C,C,C,E,A,D,B,C,D,D,C,C,A,D,C,B,A,D,B
40_17231863571391.png,D,A,*,B,A,B,B,A,C,B,B,A,D,A,C,C,A,B,C,D,E,B,B,D,B,C,C,A,E,C,D,D,E,C,C,B,D,E,E,C,B,A,D,B,C,D,B,A,A,D,C,C,C,B,A,C,C,C,C,B,C,B,D,B,B,C,A,C,A,A,C,D
40_17231863381391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231870011391.png,C,A,E,B,D,D,B,A,B,B,B,A,E,A,C,C,B,B,D,D,C,C,B,D,E,B,C,D,E,A,D,D,D,A,C,E,B,E,E,C,D,A,D,B,C,D,D,C,A,D,C,C,C,C,A,C,C,A,C,C,B,B,A,B,B,A,A,C,A,A,C,D
40_17231817311311.png,D,C,E,A,A,B,D,A,C,E,A,D,B,E,A,A,A,E,D,C,A,D,D,A,A,D,E,E,B,B,D,E,D,D,C,B,C,E,C,A,D,B,C,C,C,C,D,A,C,C,B,C,A,D,B,D,B,A,C,C,B,D,C,C,A,D,A,C,B,A,C,B
40_1723188583521.png,C,A,B,B,C,E,A,D,B,D,C,A,E,B,E,C,B,A,E,C,B,D,C,C,B,D,C,E,A,D,A,E,B,D,E,C,C,A,C,C,E,B,D,B,B,A,B,D,D,B,C,C,B,C,A,A,C,A,D,B,C,D,D,C,D,A,D,B,D,A,C,B
40_17231868121311.png,C,C,E,A,A,B,C,A,C,E,A,E,A,B,C,A,A,E,E,E,D,B,A,B,C,D,E,A,E,B,D,E,D,A,C,A,E,E,E,A,D,B,C,C,B,C,A,C,B,A,B,C,A,D,C,D,A,D,C,C,C,C,A,C,B,D,A,C,B,A,D,B
40_17231826141431.png,A,D,C,B,B,A,C,A,C,D,E,B,E,C,B,A,D,C,C,B,D,D,C,D,C,E,A,C,A,C,D,D,A,D,C,E,E,B,B,A,E,A,D,D,B,C,B,C,D,D,A,B,B,C,B,A,A,B,A,C,B,B,D,B,B,B,*,A,C,D,D,B
40_1723179937561.png,C,E,D,C,B,B,C,E,E,#,C,C,C,B,C,C,A,B,E,B,E,B,C,A,D,D,C,D,A,D,A,A,D,C,C,B,A,D,C,D,E,B,C,C,B,C,A,A,C,A,B,C,C,D,B,A,A,C,C,C,C,B,D,A,C,D,A,B,A,C,B,C
40_17231826081431.png,A,D,E,B,E,E,D,A,C,D,C,B,E,D,B,B,D,C,D,D,D,D,C,E,A,D,B,C,E,C,D,D,C,C,C,B,E,E,C,A,C,A,D,D,B,A,A,C,D,C,A,B,C,C,C,A,A,D,A,C,B,B,D,C,C,A,D,B,C,D,C,C
40_17231894271311.png,D,D,A,B,A,D,E,A,C,E,D,D,B,A,E,E,A,E,B,E,D,A,A,D,B,D,E,A,E,C,D,E,D,D,B,B,E,E,E,A,B,D,C,C,C,B,C,C,C,B,B,A,A,D,B,D,A,D,C,C,C,A,D,E,E,A,A,C,B,B,B,D
40_17231870691391.png,C,C,E,A,E,E,C,C,D,A,B,A,A,B,C,C,B,A,C,D,C,A,C,D,E,B,C,D,E,C,A,D,E,C,C,E,D,E,E,D,D,A,D,#,C,D,D,A,A,D,C,C,B,B,C,C,D,E,C,C,B,B,D,A,B,C,A,C,A,A,C,D
40_17231870801391.png,C,E,D,E,A,A,B,A,C,C,B,A,E,C,C,D,B,E,E,E,C,A,C,D,E,B,C,D,E,B,D,B,D,C,A,A,A,E,A,C,B,A,D,#,C,D,B,C,B,D,C,C,C,A,B,C,C,D,C,C,B,B,D,C,B,A,A,C,A,A,C,A
40_17231910257631.png,E,D,E,B,E,C,A,C,D,D,D,D,C,D,A,B,C,D,A,D,D,B,A,D,A,A,D,#,B,E,A,D,A,A,A,C,B,B,E,D,A,D,A,D,B,A,C,B,D,A,A,B,D,C,B,B,D,C,D,B,B,C,B,D,A,A,C,C,B,B,A,B
40_17231875821311.png,D,C,E,A,A,D,D,E,C,E,A,E,B,B,E,B,A,E,E,C,A,B,A,D,C,D,E,C,D,B,A,B,E,C,E,A,A,E,B,B,C,B,C,C,B,C,E,C,B,C,B,C,A,A,A,D,B,D,D,D,C,B,C,C,A,D,A,C,D,A,B,A
40_17231870491391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723188577521.png,D,E,B,D,B,C,E,B,D,D,E,A,A,D,B,A,B,A,E,B,B,B,D,C,E,C,C,A,E,A,D,B,C,B,E,D,A,D,D,C,D,C,D,A,C,C,B,C,C,A,C,B,C,D,A,D,E,A,B,A,C,A,C,C,C,D,D,A,D,C,B,D
40_17231894501311.png,C,E,E,E,A,B,C,B,C,D,A,B,A,A,C,E,A,C,D,A,C,B,D,B,D,C,E,A,C,E,C,B,D,D,B,C,B,E,B,B,B,B,C,C,B,C,A,C,C,B,B,C,A,D,C,E,B,B,C,C,B,B,B,C,C,D,A,C,B,A,C,B
40_1723184759591.png,A,A,C,B,B,D,A,C,B,B,E,C,C,D,B,C,D,A,B,E,A,E,C,B,C,D,E,A,B,A,E,E,D,B,C,A,E,D,B,D,C,C,C,A,B,B,A,B,B,A,D,D,B,D,D,D,B,A,D,C,D,D,C,A,B,B,B,C,A,B,B,D
40_17231870451391.png,C,A,C,E,B,B,B,A,C,C,B,A,#,B,C,A,B,B,E,E,A,C,D,D,A,B,C,E,E,E,D,D,C,B,C,B,D,E,C,C,E,A,D,A,C,D,C,C,A,D,C,C,A,B,A,C,E,E,C,D,A,B,B,B,B,C,A,C,A,A,C,A
40_1723184745591.png,B,A,C,A,B,D,A,C,A,C,A,C,C,D,B,E,E,C,E,D,A,A,C,E,D,D,A,A,B,C,B,E,D,D,C,C,E,D,B,D,E,B,C,C,B,B,A,B,A,A,D,D,B,D,A,C,B,A,D,C,D,D,C,B,C,B,B,C,A,A,D,E
40_1723179948561.png,D,E,B,C,E,C,C,E,E,#,B,D,C,B,C,B,C,B,B,B,D,B,C,E,C,D,C,D,C,A,A,C,C,C,C,A,A,D,D,E,D,B,C,A,B,C,C,A,C,C,B,C,A,B,B,C,A,D,D,C,C,B,A,C,A,D,A,C,D,A,D,B
40_1723188551441.png,D,E,B,C,C,B,D,A,B,A,B,D,D,C,E,D,A,C,A,D,A,C,E,A,D,E,E,A,B,B,B,A,E,E,D,D,B,B,E,A,C,B,D,C,B,D,B,B,D,D,A,C,A,A,B,D,B,A,A,C,A,A,C,C,A,A,B,A,A,B,A,A
40_17231818317631.png,E,E,A,E,E,B,A,A,E,B,D,A,D,B,B,C,B,C,E,A,D,A,D,A,A,A,A,E,A,C,A,D,A,A,D,B,E,D,E,E,E,D,A,D,B,B,A,D,D,B,B,D,B,B,C,D,D,C,D,C,B,C,A,A,D,A,B,B,B,A,D,C
40_1723179932561.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723180202521.png,C,C,B,C,C,C,D,D,C,C,E,C,B,E,A,B,B,E,A,C,D,B,D,A,E,E,C,B,B,B,D,B,D,E,D,C,E,D,C,E,D,C,*,B,D,B,A,D,C,B,C,A,D,B,C,A,C,A,D,B,C,A,D,*,A,A,C,C,B,A,B,C
40_1723188556441.png,D,E,B,C,C,D,D,A,C,D,D,D,E,C,E,D,A,C,E,E,A,E,E,A,D,C,B,A,B,B,B,A,E,E,D,B,B,D,A,D,D,B,D,C,A,D,C,B,A,D,A,C,B,A,B,A,B,B,A,C,A,A,B,C,B,A,B,A,A,A,C,A
40_17231875931311.png,C,C,E,A,A,B,C,E,C,E,A,E,A,A,C,E,A,B,E,C,A,C,A,B,A,D,E,E,B,B,D,E,D,A,C,D,B,E,E,A,E,B,C,C,B,B,A,C,A,C,B,C,A,D,A,D,A,B,C,C,C,A,A,C,C,D,A,C,A,B,D,A
40_17231863371391.png,E,A,D,C,B,E,B,A,C,B,D,E,D,C,D,C,D,B,D,A,C,D,C,D,A,C,C,A,E,A,D,A,D,C,B,E,D,C,E,B,B,A,D,C,C,B,A,B,A,D,C,C,B,B,B,C,C,D,C,C,B,B,D,A,B,C,A,C,A,A,D,A
40_17231813001111.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231826351431.png,A,A,C,C,D,A,D,A,B,D,C,D,A,B,A,B,C,B,A,C,D,D,C,B,A,D,A,A,A,C,C,C,B,B,C,D,B,B,B,A,B,B,D,C,B,B,C,C,D,D,A,B,B,C,B,D,C,D,A,C,B,A,C,B,C,A,D,B,C,D,A,A
40_17231821451311.png,B,A,E,B,A,D,D,E,C,E,A,C,E,C,E,E,D,A,E,E,A,B,A,A,B,D,E,D,E,A,A,D,E,A,A,C,C,E,C,E,D,C,C,C,B,C,E,C,B,A,B,C,C,D,A,B,C,D,E,E,A,B,A,B,C,D,B,A,C,E,B,A
40_17232182721391.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231875801311.png,D,D,E,A,A,C,C,A,A,A,A,A,B,A,E,D,A,C,D,A,C,D,D,B,A,D,E,A,E,E,D,E,D,A,C,C,C,D,A,E,C,A,C,A,C,A,A,C,A,C,B,C,A,A,A,A,C,B,D,D,B,D,D,A,C,D,A,C,A,D,B,D
40_17231870171391.png,C,B,C,C,D,D,B,A,C,A,B,A,E,C,C,C,A,E,A,A,A,C,C,D,A,B,C,E,E,D,A,D,C,A,A,B,D,D,A,C,D,A,D,A,C,B,C,C,B,A,D,D,C,B,A,C,C,D,C,C,B,B,D,A,A,A,A,C,A,C,A,A
40_17231817401311.png,D,D,E,A,A,C,A,A,#,E,C,E,A,E,#,E,A,E,E,C,A,D,D,#,C,D,E,D,A,D,D,E,E,A,D,B,C,E,C,B,D,A,C,C,B,C,#,C,C,D,C,C,A,D,B,C,A,B,C,D,C,B,C,C,A,D,A,C,B,A,B,B
40_1723187418441.png,B,E,B,C,B,C,D,A,B,D,D,D,C,C,A,E,A,A,C,D,D,E,E,D,D,E,E,D,D,C,B,A,E,E,B,E,B,A,A,D,A,B,D,C,D,C,C,B,E,C,A,E,B,A,B,D,B,C,A,B,A,B,A,C,A,A,B,A,A,A,B,A
40_17231865281311.png,A,C,E,A,A,B,C,A,C,E,A,C,A,B,E,E,A,E,E,E,D,D,B,A,C,D,E,D,E,B,D,E,C,E,D,B,C,E,E,B,C,B,C,C,B,C,B,A,B,B,B,C,C,D,B,C,A,B,C,C,C,B,D,C,C,D,A,C,B,A,D,A
40_1723189204521.png,E,B,B,C,B,E,C,B,E,C,D,A,D,A,C,B,B,A,E,B,B,D,C,B,E,A,C,B,C,B,D,B,E,B,A,B,B,D,C,C,D,C,D,B,B,A,B,D,D,B,C,C,D,C,E,C,B,A,C,A,C,D,C,C,D,B,D,C,A,D,B,C
40_17232184751311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231863561391.png,D,A,D,E,E,A,C,A,E,C,C,A,D,A,C,C,A,B,A,D,D,C,D,D,A,B,C,C,E,B,C,D,D,C,C,E,D,E,E,D,A,A,D,A,D,D,C,C,A,C,C,C,A,B,A,C,A,C,D,C,B,B,A,A,A,D,A,C,A,B,C,C
40_17231870131391.png,A,A,B,D,C,D,B,E,D,C,B,A,D,C,C,C,A,D,D,D,B,C,C,D,E,B,C,D,D,A,D,D,D,B,C,B,B,B,A,C,E,A,D,A,C,D,C,C,A,D,D,C,A,B,B,C,D,C,C,C,D,B,A,A,B,C,A,C,A,A,C,C
40_17231870551391.png,C,A,B,E,D,C,B,C,E,E,A,A,A,B,E,D,A,B,C,D,C,D,B,D,A,B,C,E,E,C,D,E,C,B,C,D,C,C,C,C,D,A,D,#,C,B,B,C,A,A,C,C,B,D,A,B,C,C,C,C,B,A,D,B,A,C,A,C,A,A,D,C
40_1723181464441.png,D,E,B,A,D,B,D,A,B,D,D,B,D,C,A,E,A,C,E,C,D,D,E,C,D,E,C,A,B,C,C,A,E,E,B,D,B,C,C,B,C,B,C,C,D,D,B,B,C,C,A,C,B,A,C,B,B,C,A,C,A,A,C,A,B,A,B,A,A,D,B,D
40_17231812441111.png,D,D,B,A,A,D,D,A,B,C,C,C,D,E,D,B,C,D,C,D,E,C,A,D,C,E,C,E,A,E,B,D,D,E,B,D,E,B,B,A,E,A,B,B,D,C,C,C,C,A,A,A,B,B,A,C,A,B,A,C,B,B,A,B,C,D,B,A,C,A,B,C
40_1723184740591.png,B,D,C,B,C,D,A,B,B,B,A,C,C,B,B,E,D,A,E,D,A,B,C,E,D,D,C,A,A,C,B,E,D,D,C,D,E,D,E,A,D,B,C,C,B,B,D,A,C,A,D,D,B,B,D,D,A,C,D,C,B,D,C,B,B,C,B,C,A,A,C,D
40_17231818257631.png,E,D,B,B,E,B,C,A,D,B,C,D,D,D,E,A,D,C,A,D,D,C,C,A,C,A,C,A,A,C,B,D,D,C,A,E,C,C,E,D,E,D,A,C,B,A,D,D,D,D,A,B,A,D,B,B,D,A,D,B,B,A,A,D,E,B,C,C,B,C,D,B
40_17232182541311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723184755591.png,A,A,D,B,E,B,C,#,B,B,A,D,C,D,B,B,C,C,B,D,A,B,D,E,C,B,E,D,C,B,A,E,D,D,B,B,E,D,B,D,B,C,C,C,C,B,A,A,B,A,D,D,B,C,A,C,C,A,D,B,D,C,C,B,B,A,B,D,A,B,A,C
40_17231821581311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231822587631.png,E,D,A,B,B,E,C,C,D,D,D,D,D,A,A,C,D,B,A,B,D,B,D,D,C,A,C,D,E,B,C,B,D,D,D,E,C,D,E,D,A,D,A,C,A,A,B,B,D,A,A,C,A,D,B,B,E,D,D,B,B,A,C,A,E,A,C,C,A,B,A,A
40_1723184688591.png,C,D,C,B,A,D,A,E,D,B,E,C,A,B,B,E,A,C,E,A,B,B,C,B,B,D,E,A,E,B,E,C,D,C,C,A,A,E,E,E,B,C,D,C,A,B,C,A,A,B,B,C,C,D,D,E,D,C,D,A,B,A,C,A,B,B,E,A,A,E,E,E
40_17231894351311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231826211431.png,A,D,C,C,D,D,B,A,E,D,E,B,C,A,A,A,D,D,B,C,D,D,C,C,A,C,B,A,E,C,D,D,C,D,C,E,E,C,D,A,D,A,D,C,A,B,D,C,C,B,D,B,B,B,B,B,C,D,A,B,B,B,C,B,D,A,D,B,C,A,B,D
40_1723188541441.png,D,E,B,D,B,B,D,A,D,D,D,A,D,C,E,B,A,C,A,E,A,E,B,C,D,E,A,A,E,A,B,B,D,E,D,E,A,D,D,A,A,B,D,D,B,B,D,A,C,D,A,C,A,D,B,C,A,A,A,B,A,B,A,C,D,B,B,A,A,B,D,A
40_17231887161431.png,A,D,C,C,C,A,C,D,C,D,C,B,B,C,B,B,E,A,B,B,D,D,C,D,C,D,A,C,E,C,D,A,C,A,C,B,D,B,B,A,B,A,D,D,A,C,C,D,C,D,E,B,B,B,A,C,C,D,A,C,B,A,D,B,E,A,D,C,C,C,C,B
40_17231830347631.png,E,E,A,E,E,C,C,A,D,D,C,E,D,B,A,A,D,D,B,B,C,D,A,D,D,A,C,A,D,B,D,D,D,D,B,E,C,A,E,D,A,D,A,C,B,B,D,C,D,B,A,A,B,C,B,D,D,D,D,B,B,D,C,D,C,C,C,C,B,B,D,B
40_17231865491441.png,A,D,B,B,C,B,B,C,C,C,E,D,E,E,A,D,A,E,D,A,E,C,D,B,D,D,E,B,B,B,C,D,E,D,D,E,A,B,B,C,C,C,C,C,D,C,A,B,B,A,D,D,D,A,D,C,A,D,C,C,D,B,B,B,D,C,B,C,A,B,B,D
40_17231812971111.png,A,D,C,C,B,C,D,A,D,A,A,C,D,E,D,B,E,C,C,C,E,C,C,D,A,#,A,E,A,D,B,B,C,E,E,B,C,D,D,A,B,B,D,D,D,D,B,B,A,D,A,C,B,A,D,B,A,B,A,C,A,A,C,C,B,A,B,A,A,D,A,A
40_17231812401111.png,D,E,C,C,E,C,D,A,E,A,E,C,D,E,D,B,D,E,E,C,D,B,C,C,D,E,A,E,E,D,B,B,C,C,C,C,C,D,A,D,C,B,D,B,B,A,D,A,A,D,A,B,B,D,B,D,D,D,A,D,A,A,B,A,B,D,B,A,B,B,C,A
40_17232183211311.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231863687631.png,E,D,A,C,E,D,D,B,E,D,C,D,C,B,B,D,D,E,A,B,D,B,C,D,A,A,C,E,C,C,B,C,D,D,D,C,B,D,E,A,C,D,A,C,A,A,C,A,D,A,A,B,D,C,C,C,D,B,D,B,B,A,B,D,D,C,C,C,D,D,A,A
40_1723184744591.png,C,A,C,D,B,E,A,C,D,C,A,C,C,A,B,E,E,B,A,D,D,B,D,E,C,E,D,D,B,B,B,E,D,D,C,C,E,D,C,D,E,A,C,D,C,B,A,A,B,A,D,D,B,C,C,C,D,B,D,C,B,C,C,B,A,A,B,C,C,D,B,B
40_1723184679591.png,B,D,A,B,B,C,A,E,B,D,A,A,B,C,D,E,D,C,B,A,B,A,D,D,B,C,E,A,B,C,A,D,B,B,C,A,C,E,C,A,B,A,C,C,B,B,D,A,B,A,D,D,B,C,A,B,E,A,C,A,D,B,B,C,D,C,B,D,C,A,D,C
40_1723180210521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_17231887151431.png,A,D,C,E,D,A,E,A,C,D,C,D,A,C,B,B,B,C,D,B,D,D,A,D,A,D,B,C,B,A,D,D,D,C,C,B,B,B,B,A,B,A,D,D,C,B,A,C,D,B,E,B,B,C,A,B,C,D,A,C,A,D,D,B,A,A,D,B,B,D,B,C
40_17231887141431.png,A,D,C,C,D,A,B,D,E,D,C,D,E,C,E,B,E,A,C,B,D,D,C,D,A,D,B,B,A,C,D,D,E,C,E,E,B,A,D,A,D,A,D,A,D,C,D,C,A,D,B,A,D,B,D,A,C,C,A,C,D,D,D,A,B,B,A,C,D,A,A,A
40_1723180222521.png,D,A,B,D,A,D,A,D,E,D,C,A,D,E,C,B,B,A,E,D,E,D,B,E,E,E,C,A,C,A,D,A,D,C,E,C,E,D,C,C,E,C,D,B,B,A,C,D,C,B,C,D,C,B,E,A,A,C,D,B,C,D,B,D,C,B,D,A,A,A,B,A
40_1723181468441.png,D,D,B,A,D,B,D,A,C,D,D,D,D,C,B,B,A,C,E,E,D,E,A,D,E,E,D,B,B,D,D,A,E,E,D,D,B,C,E,A,D,B,C,*,D,B,B,B,A,A,A,B,B,B,B,B,B,C,A,A,A,B,D,A,A,A,B,A,A,D,A,A
40_17231803091431.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723218306441.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
40_1723182841521.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
